"","min.OR.overall","min.RR.overall","min.OR.perday","min.RR.perday","ve.susc","ve.infect"
"252",0.0128879362262098,0.012565300309863,0.0105547545280249,0.0105541020293772,0.08,0.940000000000001
"253",0.0346602414886704,0.0337986693438947,0.0321835240149487,0.0321819599414116,0.08,0.960000000000001
"254",0.0579221336991675,0.0564525270261056,0.0553347706923923,0.0553326967198925,0.08,0.980000000000001
"255",0.0826465248954151,0.0800282544386582,0.079977015400842,0.0799763705799268,0.08,1
"256",-0.26923864582367,-0.248113755345125,-0.253698559746338,-0.253503182279605,0.1,0
"257",-0.267377149142997,-0.24649110763597,-0.25209836325775,-0.251910083370918,0.1,0.02
"258",-0.265217872482406,-0.244867323186342,-0.250434927466029,-0.250261327774104,0.1,0.04
"259",-0.263192160671088,-0.2431788459985,-0.248705312998192,-0.248545398836458,0.1,0.06
"260",-0.260899797092101,-0.241372693652954,-0.246937497337606,-0.246759181497312,0.1,0.08
"261",-0.258735698269417,-0.239594152446404,-0.245100020405292,-0.24492876312643,0.1,0.1
"262",-0.256262071790444,-0.237691216172532,-0.243185612276025,-0.243028867475256,0.1,0.12
"263",-0.253967254953505,-0.235730341135352,-0.241198086483259,-0.241047098437193,0.1,0.14
"264",-0.251405497858685,-0.233707181105582,-0.239152566065825,-0.238988757374272,0.1,0.16
"265",-0.248835600702685,-0.231570941387524,-0.237016921203678,-0.236868036247529,0.1,0.18
"266",-0.246176164867046,-0.229400104922629,-0.234786519449655,-0.234651371760932,0.1,0.2
"267",-0.243310174279851,-0.227088347852239,-0.232489460058292,-0.232337831576175,0.1,0.22
"268",-0.240489219294326,-0.224737775993718,-0.230087521823373,-0.229950753403978,0.1,0.24
"269",-0.237507176619901,-0.222242864350299,-0.227575308996321,-0.227450248297171,0.1,0.26
"270",-0.234355931648869,-0.219675387615378,-0.224977007506625,-0.224841492993801,0.1,0.28
"271",-0.231130809008594,-0.216981199352299,-0.222252348074886,-0.222131137625833,0.1,0.3
"272",-0.227802467539257,-0.214154142806404,-0.219409166515144,-0.219285679966197,0.1,0.32
"273",-0.224312466042256,-0.211234895903815,-0.21644239265454,-0.216325780490895,0.1,0.34
"274",-0.220664550619027,-0.208152320329742,-0.213327033432744,-0.213220655174969,0.1,0.36
"275",-0.216859713146183,-0.204918657811722,-0.210080772765026,-0.209971214078205,0.1,0.38
"276",-0.212911956720103,-0.201561711865787,-0.206662067651992,-0.206565782307952,0.1,0.4
"277",-0.208809304014415,-0.19802538686296,-0.203090721093145,-0.202990339513735,0.1,0.42
"278",-0.204520011735515,-0.194304652892457,-0.199324602374906,-0.199236268115196,0.1,0.44
"279",-0.200035763769737,-0.190390846462659,-0.195378841146172,-0.195289291513616,0.1,0.46
