"","min.OR.overall","min.RR.overall","min.OR.perday","min.RR.perday","ve.susc","ve.infect","contact.increase"
"129",-0.559795627870868,-0.352495929166281,-0.358886206405733,-0.358583504546496,0.04,0,1.52
"130",-0.593085596066191,-0.368538536884694,-0.375171913660924,-0.37484154598008,0.04,0,1.54
"131",-0.626032826086322,-0.384609917078433,-0.391510827185002,-0.391150939327187,0.04,0,1.56
"132",-0.65883462918661,-0.400752709933242,-0.40790130662364,-0.407509943207521,0.04,0,1.58
"133",-0.695401413282352,-0.416999934835203,-0.424341762785516,-0.423931792901889,0.04,0,1.6
"134",-0.73173099474713,-0.433276013534249,-0.440830632808379,-0.440410105166287,0.04,0,1.62
"135",-0.767450390723777,-0.449578009907341,-0.457366371438041,-0.456935677180311,0.04,0,1.64
"136",-0.802144084640968,-0.465902895743129,-0.47394745613914,-0.473506994950289,0.04,0,1.66
"137",-0.838769569454769,-0.482247737938772,-0.490572398831707,-0.490122566585764,0.04,0,1.68
"138",-0.878274388471827,-0.498667482082011,-0.507253023161286,-0.50678091953044,0.04,0,1.7
"139",-0.91693397328213,-0.515192696779653,-0.523988164632738,-0.52348059899367,0.04,0,1.72
"140",-0.954292128381222,-0.531739380355598,-0.540765280341765,-0.540220170328464,0.04,0,1.74
"141",-0.989852698947456,-0.548304884884074,-0.557583054596363,-0.55699821599718,0.04,0,1.76
"142",-1.03175922624097,-0.564886529553915,-0.574440192368002,-0.573813334954695,0.04,0,1.78
"143",-1.07367283421118,-0.581481597002358,-0.591335419375852,-0.590664142584055,0.04,0,1.8
"144",-1.11408462736862,-0.598087328759249,-0.608267480005942,-0.607549268485039,0.04,0,1.82
"145",-1.15247380509801,-0.614804307398679,-0.625235137796017,-0.624490801267744,0.04,0,1.84
"146",-1.19084121002783,-0.631601172515898,-0.642237174593613,-0.641482669451068,0.04,0,1.86
"147",-1.23646260725119,-0.648411946653874,-0.659272389980735,-0.6585081996185,0.04,0,1.88
"148",-1.28048327471042,-0.66523427897471,-0.676339600193706,-0.675566204683719,0.04,0,1.9
"149",-1.32236219602555,-0.682065790171592,-0.693437637561505,-0.692655513023279,0.04,0,1.92
"150",-1.36155754567618,-0.698904067510536,-0.710565349787009,-0.709774967798345,0.04,0,1.94
"151",-1.40345697675572,-0.715746666549804,-0.727750096137896,-0.726923426075427,0.04,0,1.96
"152",-1.45175076724105,-0.732590991962059,-0.744977410788091,-0.744099758666815,0.04,0,1.98
"153",-1.49793378642638,-0.749611743181053,-0.762234056491854,-0.7613028494091,0.04,0,2
"154",0.062368309474894,0.0600000805704631,0.059975732362292,0.0599757250908526,0.06,0,1
"155",0.0483774124409828,0.0469001512258437,0.0461085758687494,0.0460917976624676,0.06,0,1.02
"156",0.034256551874585,0.0332551203299556,0.0321196102890107,0.0321062868919411,0.06,0,1.04
"157",0.0200159420286271,0.0194375809175377,0.0180294069501286,0.0180215532818849,0.06,0,1.06
"158",0.00565594790010204,0.0054992124958001,0.00384164228315476,0.00383988506541477,0.06,0,1.08
"159",-0.00882324017755853,-0.00856302698078149,-0.0104414271768516,-0.0104364123490623,0.06,0,1.1
"160",-0.02344354377254,-0.0227252177271087,-0.0248175624255986,-0.0248050480002286,0.06,0,1.12
"161",-0.0382036295973729,-0.0369777873287676,-0.0392845381898215,-0.0392637414411987,0.06,0,1.14
"162",-0.0531390549537141,-0.0513353543405257,-0.0538401428029758,-0.0538102224539097,0.06,0,1.16
"163",-0.0683083082001854,-0.0657759808928398,-0.0684821837071341,-0.0684433518010743,0.06,0,1.18
"164",-0.0839070665602906,-0.080295326382563,-0.083208485546884,-0.0831627027080861,0.06,0,1.2
"165",-0.100226100931928,-0.0949210369142377,-0.0980168902359033,-0.0979642328582673,0.06,0,1.22
"166",-0.117378993183935,-0.109604047139632,-0.1129060556034,-0.112845829950595,0.06,0,1.24
"167",-0.135374552442338,-0.124369721270866,-0.1278768288964,-0.12780540041872,0.06,0,1.26
"168",-0.154019077455315,-0.139233445212615,-0.142924460762214,-0.142840870024966,0.06,0,1.28
"169",-0.173624446139259,-0.154149927151362,-0.158046941693997,-0.15795016638703,0.06,0,1.3
"170",-0.193838281890294,-0.169115165607727,-0.173242343895587,-0.173131294805554,0.06,0,1.32
"171",-0.214656577705941,-0.184203820653373,-0.188508702883674,-0.188382220922299,0.06,0,1.34
"172",-0.236090182192203,-0.199345674791684,-0.20384410063076,-0.203700952926159,0.06,0,1.36
"173",-0.258141725120302,-0.214532976075089,-0.219246641867104,-0.219085517882354,0.06,0,1.38
"174",-0.280803295652727,-0.229761988717124,-0.234714454415052,-0.234533961897913,0.06,0,1.4
"175",-0.304054082352294,-0.245112306945383,-0.250245643848001,-0.250055679785974,0.06,0,1.42
"176",-0.3278577465553,-0.260514814859393,-0.265838482391679,-0.265640138691686,0.06,0,1.44
"177",-0.352160020350058,-0.275956865411007,-0.281491178097125,-0.28128473583924,0.06,0,1.46
"178",-0.376884809949224,-0.291435020941375,-0.297201829596307,-0.29698769908556,0.06,0,1.48
"179",-0.401932186387048,-0.306967247115078,-0.312979530943648,-0.312747284736276,0.06,0,1.5
"180",-0.42717514656288,-0.322616108343769,-0.328816406831367,-0.328561776855358,0.06,0,1.52
"181",-0.452898345711014,-0.338299921013722,-0.344708015310847,-0.344429480560483,0.06,0,1.54
"182",-0.480065611169664,-0.354015597927007,-0.360652766012089,-0.360348721334939,0.06,0,1.56
"183",-0.507527076077682,-0.369760035084725,-0.376649045191795,-0.376317797958857,0.06,0,1.58
"184",-0.535130706026461,-0.385530008022319,-0.392695394699415,-0.392335158939746,0.06,0,1.6
"185",-0.562694591567423,-0.401425131497005,-0.408790263874012,-0.408399158451004,0.06,0,1.62
"186",-0.59000435561723,-0.417368732024401,-0.424932149693318,-0.42452073132801,0.06,0,1.64
"187",-0.618319404486373,-0.433338353982135,-0.441119577153978,-0.440699474153973,0.06,0,1.66
"188",-0.648392384724115,-0.449331188820979,-0.457351086201338,-0.456922774317546,0.06,0,1.68
"189",-0.678368506311075,-0.465344294616442,-0.473625241979081,-0.473189205646523,0.06,0,1.7
"190",-0.708013067606206,-0.481375030120049,-0.489940625709667,-0.489497360228166,0.06,0,1.72
"191",-0.737058068454304,-0.497522826529806,-0.506313625097319,-0.505845849125454,0.06,0,1.74
"192",-0.766031605981211,-0.513732012531289,-0.522735577262965,-0.522233299392314,0.06,0,1.76
"193",-0.798590590577121,-0.529960523745044,-0.53919712449596,-0.538658357256876,0.06,0,1.78
"194",-0.8307866921205,-0.546205837133223,-0.555697023610335,-0.555119684262295,0.06,0,1.8
"195",-0.86233921013142,-0.562465397957302,-0.572234050703964,-0.571615957412136,0.06,0,1.82
"196",-0.892935344074275,-0.578736616933409,-0.588807000853468,-0.588145868736778,0.06,0,1.84
"197",-0.922236875520159,-0.595016865381663,-0.605414687010151,-0.604708124064677,0.06,0,1.86
"198",-0.957137218295169,-0.61143267882678,-0.622055939152007,-0.621314737895011,0.06,0,1.88
"199",-0.99151671711377,-0.627902175474369,-0.638729604160072,-0.6379806071797,0.06,0,1.9
"200",-1.02496147584671,-0.644384115981316,-0.655434545387107,-0.65467832571797,0.06,0,1.92
"201",-1.0571316016462,-0.660876265189703,-0.67216964165526,-0.671406772417133,0.06,0,1.94
"202",-1.08765287451525,-0.677376358601544,-0.688933786498243,-0.688164840485541,0.06,0,1.96
"203",-1.12293993848098,-0.69388210414834,-0.705725887590124,-0.704951436872199,0.06,0,1.98
"204",-1.1596417025359,-0.7103911795003,-0.722573297037798,-0.721765481632854,0.06,0,2
"205",0.0826463299131237,0.0800000854061764,0.0799765323946382,0.0799765143478999,0.08,0,1
"206",0.0690609817344097,0.0672478109481358,0.0664863133429576,0.0664640882251204,0.08,0,1.02
