"","min.OR.overall","min.RR.overall","min.OR.perday","min.RR.perday","ve.susc","ve.infect","contact.increase"
"692",-0.0493551998701258,-0.0487506633622128,-0.0531381943933671,-0.0530929829369173,0.26,0,1.56
"693",-0.0614724877665591,-0.060701532993112,-0.0652105945923267,-0.0651520640250169,0.26,0,1.58
"694",-0.073659001033219,-0.0726756737086907,-0.0773303072680804,-0.0772570782482966,0.26,0,1.6
"695",-0.0858901874192626,-0.0846694802197669,-0.089495970302921,-0.0894065470208243,0.26,0,1.62
"696",-0.0981648227885399,-0.0966792743258484,-0.101706223290057,-0.101598984549952,0.26,0,1.64
"697",-0.110481648663782,-0.10870112771428,-0.113959713837938,-0.11383290349862,0.26,0,1.66
"698",-0.122839501494872,-0.120730972466887,-0.126255088972537,-0.126106805711589,0.26,0,1.68
"699",-0.135237211203174,-0.132899857859113,-0.138590996716603,-0.138419183073307,0.26,0,1.7
"700",-0.147673655059356,-0.145206842194823,-0.150966085423615,-0.150768516070698,0.26,0,1.72
"701",-0.160147790734195,-0.157531780775616,-0.163378999150359,-0.163153268345138,0.26,0,1.74
"702",-0.172658555876206,-0.169871722260015,-0.175828398413723,-0.175571906570477,0.26,0,1.76
"703",-0.185204939544522,-0.182223522491062,-0.188312930382095,-0.188022869732699,0.26,0,1.78
"704",-0.19778603415161,-0.194583713460139,-0.200831223570419,-0.200504562826701,0.26,0,1.8
"705",-0.210400910190157,-0.206948913403529,-0.213381922402746,-0.213085211885882,0.26,0,1.82
"706",-0.223048701261265,-0.219315511793591,-0.225963657956103,-0.225706299749748,0.26,0,1.84
"707",-0.235728583483123,-0.23167972947639,-0.238610567078106,-0.238360673749272,0.26,0,1.86
"708",-0.248485590208718,-0.244037604841243,-0.251323597418615,-0.251047099175856,0.26,0,1.88
"709",-0.261350095901181,-0.256608887748798,-0.264069549162922,-0.263764340162269,0.26,0,1.9
"710",-0.274247838521311,-0.269306876678399,-0.27684733257621,-0.276511158527067,0.26,0,1.92
"711",-0.287177696062749,-0.282012999628132,-0.289655864062948,-0.28928631248686,0.26,0,1.94
"712",-0.300139266302372,-0.29472454999107,-0.302494065485315,-0.302088555374555,0.26,0,1.96
"713",-0.313132027383543,-0.307438700044125,-0.315360863369514,-0.31491663421139,0.26,0,1.98
"714",-0.326155499670722,-0.32015251843882,-0.328255188039069,-0.327769288172474,0.26,0,2
"715",0.283534099011838,0.280000142431174,0.279984532714648,0.279984532706141,0.28,0,1
"716",0.273729174169385,0.270673290781846,0.270221440598044,0.270135352819177,0.28,0,1.02
"717",0.26384504698989,0.260966098185239,0.26029932753997,0.260204625682718,0.28,0,1.04
"718",0.253883540396364,0.251130175076785,0.250295113514132,0.250193724848592,0.28,0,1.06
"719",0.243846519466802,0.241209244330783,0.240210169124331,0.240102011176763,0.28,0,1.08
"720",0.2337358906688,0.231171181864118,0.230045807929263,0.229932041621886,0.28,0,1.1
"721",0.223533234912797,0.221064352073567,0.219803358355997,0.219685278681509,0.28,0,1.12
